run_id,t,x_m,segment,v_mps,a_mps2,limit_mps,power_w,energy_kwh,regen_kwh,event
W6_vector_01,71.55510752688173,1133.4027055150884,1,10.322580645161292,-0.7999999999999894,25.0,-1451627.2431270995,16.56710396590472,4.397268820050912,BRAKE
W6_vector_01,71.75672043010752,1135.467611862643,1,10.161290322580646,-0.8000000000000547,25.0,-1429014.8778155476,16.56710396590472,4.425279304327089,BRAKE
W6_vector_01,71.95833333333334,1137.5,1,10.0,-0.7999999999999419,25.0,-1406399.9999998952,16.56710396590472,4.452846508628164,BRAKE
W6_vector_01,72.15994623655914,1139.4998699271591,1,9.838709677419356,-0.8000000000000458,25.0,-1383782.6247860903,16.56710396590472,4.4799703840019935,BRAKE
W6_vector_01,72.36155913978494,1141.4672216441209,1,9.67741935483871,-0.7999999999999983,25.0,-1361162.7672787053,16.56710396590472,4.506650881792514,BRAKE
W6_vector_01,72.56317204301075,1143.4020551508845,1,9.516129032258066,-0.7999999999999894,25.0,-1338540.4425833125,16.56710396590472,4.5328879536397455,BRAKE
W6_vector_01,72.76478494623656,1145.3043704474505,1,9.35483870967742,-0.7999999999999983,25.0,-1315915.665805106,16.56710396590472,4.558681551479788,BRAKE
W6_vector_01,72.96639784946237,1147.174167533819,1,9.193548387096774,-0.7999999999999983,25.0,-1293288.4520492738,16.56710396590472,4.584031627544822,BRAKE
W6_vector_01,73.16801075268818,1149.0114464099895,1,9.03225806451613,-0.7999999999999894,25.0,-1270658.8164210494,16.56710396590472,4.608938134363111,BRAKE
W6_vector_01,73.36962365591398,1150.8162070759627,1,8.870967741935484,-0.7999999999999983,25.0,-1248026.7740257098,16.56710396590472,4.633401024759,BRAKE
W6_vector_01,73.57123655913979,1152.5884495317378,1,8.709677419354836,-0.800000000000007,25.0,-1225392.3399684576,16.56710396590472,4.657420251852916,BRAKE
W6_vector_01,73.7728494623656,1154.3281737773152,1,8.548387096774196,-0.7999999999999718,25.0,-1202755.52935446,16.56710396590472,4.680995769061365,BRAKE
W6_vector_01,73.97446236559139,1156.035379812695,1,8.387096774193548,-0.8000000000000634,25.0,-1180116.3572892097,16.56710396590472,4.704127530096939,BRAKE
W6_vector_01,74.1760752688172,1157.7100676378773,1,8.225806451612904,-0.7999999999999894,25.0,-1157474.8388774977,16.56710396590472,4.726815488968306,BRAKE
W6_vector_01,74.37768817204301,1159.3522372528616,1,8.06451612903226,-0.7999999999999894,25.0,-1134830.9892249184,16.56710396590472,4.749059599980219,BRAKE
W6_vector_01,74.57930107526882,1160.9618886576482,1,7.903225806451612,-0.800000000000007,25.0,-1112184.8234366183,16.56710396590472,4.7708598177335135,BRAKE
W6_vector_01,74.78091397849462,1162.5390218522373,1,7.741935483870968,-0.7999999999999894,25.0,-1089536.3566177557,16.56710396590472,4.792216097125102,BRAKE
W6_vector_01,74.98252688172043,1164.0836368366286,1,7.580645161290324,-0.7999999999999894,25.0,-1066885.6038736387,16.56710396590472,4.813128393347984,BRAKE
W6_vector_01,75.18413978494624,1165.5957336108222,1,7.41935483870968,-0.7999999999999894,25.0,-1044232.5803094754,16.56710396590472,4.833596661891238,BRAKE
W6_vector_01,75.38575268817205,1167.075312174818,1,7.258064516129032,-0.800000000000007,25.0,-1021577.3010305219,16.56710396590472,4.853620858540022,BRAKE
W6_vector_01,75.58736559139786,1168.522372528616,1,7.096774193548388,-0.7999999999999894,25.0,-998919.781141942,16.56710396590472,4.873200939375577,BRAKE
W6_vector_01,75.78897849462365,1169.9369146722165,1,6.935483870967744,-0.8000000000000458,25.0,-976260.035749109,16.56710396590472,4.892336860775228,BRAKE
W6_vector_01,75.99059139784947,1171.3189386056192,1,6.774193548387096,-0.7999999999999506,25.0,-953598.0799569737,16.56710396590472,4.911028579412379,BRAKE
W6_vector_01,76.19220430107526,1172.668444328824,1,6.612903225806452,-0.8000000000000458,25.0,-930933.9288711902,16.56710396590472,4.929276052256515,BRAKE
W6_vector_01,76.39381720430107,1173.9854318418315,1,6.451612903225808,-0.7999999999999894,25.0,-908267.5975965774,16.56710396590472,4.947079236573204,BRAKE
W6_vector_01,76.59543010752688,1175.269901144641,1,6.29032258064516,-0.800000000000007,25.0,-885599.101238637,16.56710396590472,4.964438089924097,BRAKE
W6_vector_01,76.79704301075269,1176.521852237253,1,6.129032258064516,-0.7999999999999894,25.0,-862928.4549024756,16.56710396590472,4.981352570166921,BRAKE
W6_vector_01,76.9986559139785,1177.741285119667,1,5.967741935483872,-0.7999999999999894,25.0,-840255.673693386,16.56710396590472,4.997822635455489,BRAKE
W6_vector_01,77.2002688172043,1178.9281997918833,1,5.806451612903224,-0.800000000000007,25.0,-817580.7727165995,16.56710396590472,5.013848244239697,BRAKE
W6_vector_01,77.40188172043011,1180.082596253902,1,5.64516129032258,-0.7999999999999894,25.0,-794903.7670772943,16.56710396590472,5.029429355265518,BRAKE
W6_vector_01,77.60349462365592,1181.2044745057233,1,5.483870967741936,-0.7999999999999894,25.0,-772224.671880759,16.56710396590472,5.044565927575008,BRAKE
W6_vector_01,77.80510752688173,1182.2938345473465,1,5.322580645161292,-0.7999999999999894,25.0,-749543.5022322078,16.56710396590472,5.059257920506306,BRAKE
W6_vector_01,78.00672043010752,1183.350676378772,1,5.161290322580644,-0.8000000000000634,25.0,-726860.2732369424,16.56710396590472,5.073505293693634,BRAKE
W6_vector_01,78.20833333333334,1184.375,1,5.0,-0.799999999999933,25.0,-704174.9999999397,16.56710396590472,5.08730800706729,BRAKE
W6_vector_01,78.40994623655914,1185.3668054110303,1,4.838709677419356,-0.8000000000000458,25.0,-681487.69762684,16.56710396590472,5.100666020853657,BRAKE
W6_vector_01,78.61155913978494,1186.3260926118626,1,4.677419354838708,-0.800000000000007,25.0,-658798.3812225227,16.56710396590472,5.1135792955752,BRAKE
W6_vector_01,78.81317204301075,1187.2528616024974,1,4.516129032258064,-0.7999999999999894,25.0,-636107.0658923748,16.56710396590472,5.126047792050466,BRAKE
W6_vector_01,79.01478494623656,1188.1471123829344,1,4.35483870967742,-0.7999999999999894,25.0,-613413.7667416251,16.56710396590472,5.13807147139408,BRAKE
W6_vector_01,79.21639784946237,1189.0088449531738,1,4.193548387096772,-0.800000000000007,25.0,-590718.4988755044,16.56710396590472,5.149650295016752,BRAKE
W6_vector_01,79.41801075268818,1189.8380593132154,1,4.032258064516128,-0.7999999999999894,25.0,-568021.2773992067,16.56710396590472,5.160784224625271,BRAKE
W6_vector_01,79.61962365591398,1190.6347554630593,1,3.870967741935484,-0.7999999999999894,25.0,-545322.1174180048,16.56710396590472,5.17147322222251,BRAKE
W6_vector_01,79.82123655913978,1191.3989334027056,1,3.70967741935484,-0.8000000000000458,25.0,-522621.03403715603,16.56710396590472,5.181717250107423,BRAKE
W6_vector_01,80.0228494623656,1192.130593132154,1,3.548387096774192,-0.7999999999999506,25.0,-499918.04236175545,16.56710396590472,5.191516270875043,BRAKE
W6_vector_01,80.22446236559139,1192.8297346514048,1,3.387096774193548,-0.8000000000000458,25.0,-477213.15749725857,16.56710396590472,5.200870247416487,BRAKE
W6_vector_01,80.4260752688172,1193.4963579604578,1,3.225806451612904,-0.7999999999999894,25.0,-454506.3945486831,16.56710396590472,5.209779142918953,BRAKE
W6_vector_01,80.62768817204301,1194.1304630593131,1,3.0645161290322562,-0.800000000000007,25.0,-431797.7686213994,16.56710396590472,5.218242920865721,BRAKE
W6_vector_01,80.82930107526882,1194.7320499479708,1,2.9032258064516157,-0.7999999999999718,25.0,-409087.29482056905,16.56710396590472,5.2262615450361505,BRAKE
W6_vector_01,81.03091397849462,1195.3011186264307,1,2.741935483870968,-0.800000000000007,25.0,-386374.9882514889,16.56710396590472,5.233834979505686,BRAKE
W6_vector_01,81.23252688172043,1195.837669094693,1,2.5806451612903203,-0.800000000000007,25.0,-363660.86401933763,16.56710396590472,5.24096318864585,BRAKE
W6_vector_01,81.43413978494624,1196.3417013527576,1,2.4193548387096797,-0.7999999999999718,25.0,-340944.93722935265,16.56710396590472,5.247646137124248,BRAKE
W6_vector_01,81.63575268817205,1196.8132154006244,1,2.258064516129032,-0.800000000000007,25.0,-318227.22298681096,16.56710396590472,5.253883789904568,BRAKE
W6_vector_01,81.83736559139786,1197.2522112382935,1,2.0967741935483843,-0.800000000000007,25.0,-295507.73639690067,16.56710396590472,5.259676112246576,BRAKE
W6_vector_01,82.03897849462365,1197.6586888657648,1,1.9354838709677438,-0.8000000000000282,25.0,-272786.4925648787,16.56710396590472,5.2650230697061255,BRAKE
W6_vector_01,82.24059139784947,1198.0326482830385,1,1.774193548387096,-0.7999999999999506,25.0,-250063.50659593596,16.56710396590472,5.269924628135146,BRAKE
W6_vector_01,82.44220430107526,1198.3740894901143,1,1.612903225806452,-0.8000000000000458,25.0,-227338.79359539447,16.56710396590472,5.27438075368165,BRAKE
W6_vector_01,82.64381720430107,1198.6830124869928,1,1.4516129032258078,-0.7999999999999894,25.0,-204612.3686683872,16.56710396590472,5.278391412789734,BRAKE
W6_vector_01,82.84543010752688,1198.9594172736734,1,1.2903225806451601,-0.800000000000007,25.0,-181884.24692021232,16.56710396590472,5.281956572199572,BRAKE
W6_vector_01,83.04704301075269,1199.203303850156,1,1.129032258064516,-0.7999999999999894,25.0,-159154.44345607515,16.56710396590472,5.285076198947423,BRAKE
W6_vector_01,83.2486559139785,1199.4146722164412,1,0.9677419354838719,-0.7999999999999894,25.0,-136422.97338122077,16.56710396590472,5.287750260365626,BRAKE
W6_vector_01,83.4502688172043,1199.5935223725287,1,0.8064516129032278,-0.7999999999999894,25.0,-113689.8518008782,16.56710396590472,5.289978724082601,BRAKE
W6_vector_01,83.65188172043011,1199.7398543184183,1,0.6451612903225801,-0.800000000000007,25.0,-90955.09382028204,16.56710396590472,5.291761558022851,BRAKE
W6_vector_01,83.85349462365592,1199.8536680541101,1,0.48387096774193594,-0.7999999999999894,25.0,-68218.71454466028,16.56710396590472,5.2930987304069586,BRAKE
W6_vector_01,84.05510752688173,1199.9349635796045,1,0.3225806451612918,-0.7999999999999894,25.0,-45480.729079251716,16.56710396590472,5.29399020975159,BRAKE
W6_vector_01,84.25672043010752,1199.983740894901,1,0.16129032258064413,-0.8000000000000634,25.0,-22741.152529289066,16.56710396590472,5.294435964869493,BRAKE
W6_vector_01,84.45833333333334,1200.0,1,0.0,-0.799999999999933,25.0,-0.0,16.56710396590472,5.294435964869493,BRAKE
W6_vector_01,84.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,84.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,85.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,85.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,85.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,85.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,85.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,86.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,86.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,86.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,86.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,86.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,87.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,87.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,87.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,87.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,87.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,88.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,88.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,88.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,88.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,88.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,89.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,89.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,89.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,89.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,89.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,90.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,90.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,90.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,90.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,90.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,91.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,91.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,91.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,91.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,91.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,92.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,92.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,92.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,92.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,92.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,93.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,93.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,93.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,93.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,93.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,94.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,94.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,94.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,94.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,94.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,95.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,95.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,95.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,95.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,95.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,96.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,96.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,96.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,96.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,96.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,97.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,97.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,97.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,97.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,97.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,98.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,98.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,98.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,98.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,98.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,99.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,99.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,99.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,99.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,99.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,100.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,100.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,100.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,100.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,100.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,101.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,101.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,101.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,101.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,101.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,102.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,102.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,102.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,102.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,102.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,103.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,103.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,103.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,103.65833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,103.85833333333335,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,104.05833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,104.25833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,104.45833333333334,1200.0,1,0.0,0.0,25.0,0.0,16.56710396590472,5.294435964869493,DWELL
W6_vector_01,104.45833333333334,1200.0,2,0.0,-0.0,22.0,0.0,0.0,-0.0,ACCEL
W6_vector_01,104.65869763205829,1200.0120437556611,2,0.12021857923497269,0.6,22.0,13344.696912761667,0.0007427224551729128,-0.0,ACCEL
W6_vector_01,104.85906193078326,1200.0481750226443,2,0.24043715846994537,0.6,22.0,26690.26723078633,0.0022282159764169056,-0.0,ACCEL
W6_vector_01,105.0594262295082,1200.1083938009497,2,0.36065573770491804,0.6000000000000001,22.0,40036.71720892939,0.004456529522754751,-0.0,ACCEL
W6_vector_01,105.25979052823315,1200.192700090577,2,0.48087431693989074,0.5999999999999999,22.0,53384.05310204622,0.007427712401334457,-0.0,ACCEL
W6_vector_01,105.46015482695812,1200.3010938915265,2,0.6010928961748635,0.6000000000000002,22.0,66732.2811649923,0.011141814267429115,-0.0,ACCEL
W6_vector_01,105.66051912568307,1200.4335752037982,2,0.7213114754098361,0.6,22.0,80081.4076526229,0.015598885124435939,-0.0,ACCEL
W6_vector_01,105.86088342440803,1200.5901440273922,2,0.8415300546448088,0.5999999999999999,22.0,93431.4388197935,0.02079897532387823,-0.0,ACCEL
W6_vector_01,106.06124772313298,1200.770800362308,2,0.9617486338797815,0.5999999999999999,22.0,106782.38092135952,0.02674213556540284,-0.0,ACCEL
W6_vector_01,106.26161202185793,1200.9755442085461,2,1.0819672131147542,0.5999999999999999,22.0,120134.24021217632,0.03342841689678265,-0.0,ACCEL
W6_vector_01,106.46197632058289,1201.2043755661064,2,1.202185792349727,0.6000000000000004,22.0,133487.02294709944,0.04085787071391562,-0.0,ACCEL
W6_vector_01,106.66234061930784,1201.4572944349886,2,1.3224043715846996,0.5999999999999993,22.0,146840.73538098377,0.04903054876082302,-0.0,ACCEL
W6_vector_01,106.86270491803279,1201.7343008151931,2,1.4426229508196722,0.6000000000000006,22.0,160195.38376868566,0.05794650312965269,-0.0,ACCEL
W6_vector_01,107.06306921675775,1202.0353947067197,2,1.5628415300546448,0.5999999999999993,22.0,173550.97436505923,0.06760578626067747,-0.0,ACCEL
W6_vector_01,107.2634335154827,1202.3605761095682,2,1.6830601092896176,0.6000000000000004,22.0,186907.5134249613,0.07800845094229313,-0.0,ACCEL
W6_vector_01,107.46379781420767,1202.709845023739,2,1.8032786885245902,0.5999999999999993,22.0,200265.00720324586,0.08915455031102316,-0.0,ACCEL
W6_vector_01,107.66416211293262,1203.083201449232,2,1.923497267759563,0.6000000000000004,22.0,213623.46195476974,0.10104413785151296,-0.0,ACCEL
W6_vector_01,107.86452641165756,1203.4806453860472,2,2.0437158469945356,0.5999999999999993,22.0,226982.88393438683,0.11367726739653518,-0.0,ACCEL
W6_vector_01,108.06489071038253,1203.9021768341843,2,2.1639344262295084,0.6000000000000004,22.0,240343.2793969541,0.12705399312698756,-0.0,ACCEL
W6_vector_01,108.26525500910748,1204.3477957936436,2,2.284153005464481,0.6000000000000004,22.0,253704.65459732577,0.14117436957188997,-0.0,ACCEL
W6_vector_01,108.46561930783243,1204.8175022644252,2,2.404371584699454,0.6000000000000004,22.0,267067.0157903576,0.15603845160838997,-0.0,ACCEL
W6_vector_01,108.66598360655739,1205.3112962465286,2,2.5245901639344264,0.5999999999999982,22.0,280430.36923090403,0.17164629446176013,-0.0,ACCEL
W6_vector_01,108.86634790528234,1205.8291777399545,2,2.644808743169399,0.6000000000000004,22.0,293794.72117382335,0.18799795370539488,-0.0,ACCEL
W6_vector_01,109.0667122040073,1206.3711467447022,2,2.765027322404372,0.6000000000000004,22.0,307160.07787396817,0.2050934852608179,-0.0,ACCEL
W6_vector_01,109.26707650273225,1206.937203260772,2,2.8852459016393444,0.6000000000000009,22.0,320526.4455861949,0.22293294539767305,-0.0,ACCEL
W6_vector_01,109.4674408014572,1207.5273472881643,2,3.0054644808743167,0.5999999999999982,22.0,333893.8305653572,0.2415163907337327,-0.0,ACCEL
W6_vector_01,109.66780510018216,1208.1415788268785,2,3.1256830601092895,0.6000000000000004,22.0,347262.23906631465,0.2608438782348946,-0.0,ACCEL
W6_vector_01,109.86816939890711,1208.779897876915,2,3.2459016393442623,0.6000000000000004,22.0,360631.6773439189,0.28091546521517696,-0.0,ACCEL
W6_vector_01,110.06853369763206,1209.4423044382734,2,3.366120218579235,0.6000000000000004,22.0,374002.1516530265,0.30173120933672715,-0.0,ACCEL
W6_vector_01,110.26889799635703,1210.1287985109539,2,3.486338797814208,0.6000000000000004,22.0,387373.66824849293,0.3232911686098177,-0.0,ACCEL
W6_vector_01,110.46926229508198,1210.8393800949566,2,3.6065573770491803,0.5999999999999982,22.0,400746.23338517203,0.3455954013928413,-0.0,ACCEL
W6_vector_01,110.66962659380692,1211.5740491902814,2,3.726775956284153,0.6000000000000004,22.0,414119.8533179236,0.36864396639232033,-0.0,ACCEL
W6_vector_01,110.86999089253189,1212.3328057969284,2,3.846994535519126,0.6000000000000004,22.0,427494.53430159873,0.3924369226629022,-0.0,ACCEL
W6_vector_01,111.07035519125684,1213.1156499148974,2,3.9672131147540988,0.6000000000000004,22.0,440870.2825910542,0.4169743296073541,-0.0,ACCEL
W6_vector_01,111.2707194899818,1213.9225815441887,2,4.087431693989071,0.5999999999999982,22.0,454247.1044411438,0.4422562469765749,-0.0,ACCEL
W6_vector_01,111.47108378870675,1214.753600684802,2,4.207650273224044,0.6000000000000026,22.0,467625.00610672956,0.46828273486958183,-0.0,ACCEL
